Id,University,StartDate,EndDate,GPA,OutOf,Course,Courselevel,Classification,Specialization,projects,no
2142,Institute Of Management and Technology Enugu,Mar-2005,Sep-2010,,,Public Administration,HND,,Media,,2083
2143,River State Polytechnic Bori,Sep-2003,Nov-2007,,,Civil Engineering,HND,Civil Engineering,Engineering,,3749
2160,Institute of Management and Technology,Aug-2005,Sep-2009,,,Electrical & Electronics Engineering,HND,,Engineering,,3443
2169,Rivers State Polytechnic Bori,Aug-2005,Sep-2010,,,Mechanical Engineering,HND,,Engineering,,5623
2175,"Federal Polytechnic Nekede, Owerri",Sep-2000,Nov-2005,,,Marketing,HND,,Marketing,,2075
2194,Institute of Management and Technology (IMT) Enugu,Sep-2005,Oct-2010,,,Accounting,HND,,Finance,,451
2206,"Federal Polytechnic, Oko",Sep-2007,Nov-2012,,,Public Administration,HND,,Media,,4986
2219,yaba college of technology,Sep-2005,Nov-2011,,,Electrical Engineering,HND,Electrical Electronic Engineering,Engineering,,3910
2234,River State Polytechnic Bori,Sep-2006,Nov-2008,,,Secretaral Administration,HND,Secretaral Administration,Management,,2112
2260,"Lagos State Polytechnic, Ikorodu, Lagos",Jan-2009,Feb-2011,,,Computer Science,HND,,IT-Hardware,,909
2261,Imo state poly,Jan-2012,Sep-2013,,,Public administration,HND,Upper cradit,Secreatry,,4878
2263,Accra Polytechnic,Sep-2008,Jun-2011,,,Secretaryship and Management Studies,HND,,Secreatry,,6193
2269,ICM,May-2012,September-2012,,,PURCHASING AND SUPPLY,HND,,Logistics,,5971
2280,Thepolytechnic Ibadan,Sep-2009,Aug-2011,,,Electrical Engineerng power option,HND,Lower Credit,Engineering,,5997
2285,Ondo state polytechnin owo (rufus giwa),Jan-2001,Mar-2003,,,Accounting,HND,Upper Credit,Finance,,1331
2291,Federal Polytechnic Nekede Owerri,Sep-2009,Nov-2011,,,Mechanical Engineering,HND,Upper Credit,Engineering,,3748
2304,OSUN STATE COLLEGE OF TECHNOLOGY,Sep-2001,Sep-2006,,,accountancy,HND,Upper Credit,Finance,,1227
2305,"Abia State polytechnic, Aba",Aug-2009,Aug-2011,,,Accounting,HND,2.66,Banking,,3267
2329,"Our Saviour Institute Of Science,Agriculture & Technology,Enugu State",Oct-2002,Nov-2004,,,Business Administration & Management,HND,Upper Credit,Consulting,,3723
2343,Phoenix Health & Safety University UK,Mar-2012,Apr-2012,,,NEBOSH Certificate IGC O,HND,ProfetionaL safety Pesonel,Oil &amp; Gas,,1081
2356,"FEDERAL POLYTECHNIC NEKEDE,OWERRI 2010-2012",Nov-2010,Sep-2012,,,Mechanical Engineering,HND,lower credit,Engineering,,2447
2366,Federal Polytechnic Oko,Feb-2006,Nov-2008,,,Business Administration,HND,HND ,Finance,,4933
2372,Rivers State Polytechnic Bori,Feb-2009,Oct-2010,,,•	Marketing,HND,Lower,Logistics,,4983
2384,AKANU IBIAM FEDERAL POLYTECHNIC UNWANA EBONYI STATE,Feb-2007,Feb-2011,,,CIVIL ENGINEERING,HND,UPPER CREDIT,Construction,,3123
2385,"INSTITUTE  OF MANAGEMENT AND TECHN- OLOGY ,IMT,ENUGU,ENUGU STATE",Jan-1995,Dec-1999,,,marketing,HND,lower,Marketing,,4769
2393,Yaba college of Technology,Oct-2006,Dec-2008,,,Industrial Maintenance Engineering,HND,Upper Credit,Engineering,,6151
2399,"Institute of Management & Technology, IMT, Enugu",Jun-2006,Jun-2011,,,Accounting,HND,Second class lower,Finance,,2604
2410,"THE POLYTECHNIC, IBADAN.",Jan-2010,Aug-2012,,,MECHANICAL ENGINEERING,HND,LOWER CREDIT,Engineering,,1414
2414,"INSTITUTE  OF MANAGEMENT AND TECHN- OLOGY ,IMT,ENUGU,ENUGU STATE",Jan-1994,Dec-2000,,,Mechanical Engineering,HND,Lower Credit ( 2.98 ),Engineering,,3075
2421," Lagos State Polytechnic Ikorodu, Lagos State",Sep-2011,Sep-2012,,,INSURANCE,HND,PASS,Banking,,689
2422," Lagos State Polytechnic Ikorodu, Lagos State",Sep-2011,Sep-2012,,,INSURANCE,HND,PASS,Banking,,689
2428,The Polytechnic Ibadan ,Sep-2010,Sep-2012,,,Civil Engineering ,HND,Lower credit ,Site Engineering,,5736
2432,"Federal Polytechnic, Ado",Mar-2003,Apr-2005,,,Accounting,HND,Upper Credit,Finance,,299
2436,The Polytechnic Ibadan     ,Jan-2000,Oct-2002,,,marketing,HND,lower credit,Marketing,,1444
2438,"Lagos state polytechnic,Ikorodu",Aug-2009,Aug-2012,,,Computer Science,HND,Lower Credit,IT-Hardware,,4577
2439,Osisatech Polytechnic ,Feb-2008,Oct-2010,,,computer science,HND,upper credit,IT-Project,,1117
2441,Rivers State Polytecnic,Apr-2014,Oct-2014,,,Profesional Higher National Deploma In Safety And Security Management,HND,Awaiting Result,Security,,5944
2444,"Edo State Institute of Technology and management, Usen",Nov-2011,Dec-2013,,,Computer science and information Technology,HND,Upper Credit,IT-Hardware,,4971
2447,federal polytechinc nekede owerri,Oct-2010,Sep-2012,,,Mechanical Engineering,HND,2.78,Engineering,,4109
2448,"Federal Polytechnic, Oko",Sep-2011,Nov-2013,,,Estate Management,HND,upper ,Real Estate,,4261
2454,UNIVERSITY OF NIGERIA NSUKKA,Jul-1997,Feb-2001,,,PUBLIC ADMINISTRATION AND MANAGMENT SPECIALIZED IN PUBLIC PERSONNEL MANAGMENT,HND,UPPER CREDIT,HR,,3581
2455,Federal Polytechnic Mubi,Feb-2008,Oct-2010,,,Mechanical Engineering,HND,Lower Credit,Production,,4987
2462,"Maritime Academy of Nigeria,ORon,akwa ibom state",Jan-2008,Sep-2011,,,Maritime Transport and Business Management,HND,Upper Credit,Maritime,,580
2469,"INSTITUTE  OF MANAGEMENT AND TECHN- OLOGY ,IMT,ENUGU,ENUGU STATE",Jan-2010,Dec-2011,,,Mechanical Engineering,HND,Upper Credit,Engineering,,3191
2482,Osisatech Polytechnic ,Mar-2003,Apr-2007,,,marketing,HND,Lower Credit,Marketing,,624
2483,"federal polytechnic,idah,kogi tate.",Jan-2001,Sep-2001,,,Accountancy,HND,Finance,Finance,,5598
2489,"FEDERAL POLYTECHNIC,AUCHI,EDO STATE.",Jan-2011,Oct-2012,,,OFFICE TECHNOLOGY &MANAGEMENT,HND,LOWER CREDIT,Finance,,2455
2501,"Moshood Abiola Polytechnic, Abeokuta, Ogun State, Nigeria.",Mar-2010,Apr-2012,,,Electrical/electronic Engineering,HND,2014,Engineering,,5731
2503,FEDERAL POLYTECHNIC NEKEDE OWERRI,Sep-2004,Jun-2009,,,Mechanical Engineering,HND,Upper Credit,Production,,4027
2522,Federal Polytechnic OKo,Aug-2008,Aug-2010,,,Computer Engineering,HND,Lower Credit,Engineering,,1188
2537,"Auchi polytechnic,Auchi Edo state",Jan-2000,Dec-2002,,,Mechanical Engineering,HND,lower credit,Engineering,,2364
2544,INSTITUT OF MANEGMENT AND TECHNOLOGY ENUGU,Feb-2012,Nov-2013,,,Mechanical Engineering,HND,UPPER CREDIT,Engineering,,4974
2551,PETROLEUM TRAINING INSTITUTE,Oct-2012,Mar-2015,,,PETROLEUM ENGINEERING,HND,UPPER CREDIT,Oil &amp; Gas,,1396
2576,zz,Feb-1941,May-1940,,,zzz zzz,HND,zz,Finance,,897
2574,federal polytechnic nekede owerri,Sep-2009,Sep-2011,,,electrical electronics,HND,upper credit,Engineering,,4023
2578,"Federal Polytechnic Nekede, Owerri",Jan-2010,Nov-2011,,,Banking and Finanace,HND,Lower credit,Finance,,621
2586,"federal polytecnic nekede, owerri.",-,-,,,banking & finance,HND,,Banking,,3326
2599,"THE FEDERAL POLYTECHNIC ILARO, OGUN STATE.",Sep-2012,Dec-2014,,,MECHANICAL ENGINEERING,HND,DISTINCTION,Engineering,,696
2606,"Institute Of Management And Technology (i.m.t) Enugu, Enugu State.",Nov-2010,Dec-2012,,,Accounting,HND,Upper Credit ,Finance,,170
2609,"Lagos  State Polytechnic, Isolo",Feb-2004,Oct-2006,,,Banking & Finance,HND,Lower Credit,Banking,,2247
2615,"Moshood Abiola Polytechnic, Ogun-State, Nigeria ",Feb-2005,Nov-2010,,,Science Laboratory Technology/Chemistry ,HND,Upper-Credit,Production,,4034
2626,LAGOS CITY POLYTECHNIC,Mar-2008,Oct-2011,,,Accounting/Accountancy,HND,upper credit,Finance,,1074
2628,"Nuhu Bamalli Polytechnic, Zaria",Oct-2008,Aug-2010,,,Business Study,HND,Business Study,Finance,,5900
2630,"Lagos State Polytechnic, Ikorodu Lagos.",Jun-2007,Sep-2009,,,Building Technology,HND,Lower Credit (2.88),Construction,,3668
2632,"FEDERAL POLYTHECNIC NEKEDE,OWERRI , IMO STATE",Jan-2005,Aug-2007,,,BANKING AND FINACE,HND,LOWER CREDIT,Finance,,3575
2633,LAGOS CITY POLYTECHNIC,Oct-2005,Sep-2010,,,business administration & management,HND,upper credit,Finance,,1508
2638,"Plateau State Polythenic, Jos",Feb-2010,Nov-2013,,,Marketing,HND,Upper Credit,Telecoms,,3146
2655," Lagos State Polytechnic Ikorodu, Lagos State",Sep-2000,Jul-2002,,,Marketing,HND,Upper Credit,Marketing,,4487
2663,PETROLEUM TRAINING INSTITUTE,Sep-2012,Aug-2014,,,Environmental Technology,HND,Upper Credit,Oil &amp; Gas,,5905
2664,Federal Polytechnic Nekede Owerri,Aug-2006,Sep-2011,,,Mechanical Engineering,HND,Upper Credit,Engineering,,5115
2667,"Institute of Management & Technology, IMT, Enugu",Mar-2005,Oct-2010,,,Mechanical Engineering,HND,Upper Credit ,Engineering,,1722
2691,Auchi Polytechnic ,Jul-2006,Nov-2008,,,Mechanical Engineering,HND,Upper Credit,Production,,3127
2694,"Moshood Abiola polytechnic,Abeokuta ",Jan-2012,Dec-2013,,,Accounting ,HND,Upper Credit ,Finance,,5378
2697,Abia State Polytechnic Aba,Jan-2011,Aug-2013,,,Business Administration and Management,HND,lower credit,Consulting,,278
2700,"Lagos State Polytechnic, Ikorodu, Lagos.",May-2010,Nov-2013,,,Telecommunication and Electronic,HND,Lower,Engineering,,5915
2701,"Lagos State Polytechnic, Ikorodu, Lagos.",May-2010,Nov-2013,,,Telecommunication and Electronic,HND,Lower,Engineering,,5915
2704,federal polytechnic nekede owerri imo state,Oct-2011,Dec-2013,,,electrical / electronic / instrumentation engineering,HND,uper credit,Oil &amp; Gas,,5866
2723,"Federal Polytechnic, Kaduna",2012,2014,,,Computer Science,HND,,,Computerization of Estate Management,5052
2729,Yaba College of Technology,-2013,-2015,,,food technology,HND,lower credit,Food,,845
2391,imo state university,-,-,,,sociology,Bsc,2nd class lower,HR,,336
2392,imo state university,-,-,,,sociology,Bsc,2nd class lower,HR,,336
266,"ESAD, Portugal",Oct-1989,Jul-1992,,,Interior Architecture,LLB,Pass,Architecture,,950
386,Abia State University,Apr-2001,Aug-2006,3.51,5,Law,LLB,Second Upper,NGO,,1832
526,"Imo State University, Owerri, imo.",Oct-2004,Sep-2009,3,4.5,law,LLB,Second class lower,NGO,,6011
582,University of Benin,Aug-2000,Sep-2006,2.85,5,Law,LLB,Second class lower,NGO,,1166
606,"INSTITUT AFRICAIN D'INFORMATIQUE (IAI), NIGER",Nov-2006,Aug-2007,11,20,INFORMATIQUE,LLB,First class,IT-Software,,5882
607,"INSTITUT AFRICAIN D'INFORMATIQUE (IAI), NIGER",Nov-2007,Aug-2008,12,20,INFORMATIQUE,LLB,Second class upper,IT-Software,,5882
608,"INSTITUT AFRICAIN D'INFORMATIQUE (IAI), NIGER",Nov-2008,Aug-2009,14,20,INFORMATIQUE,LLB,Third class,IT-Software,,5882
659,"leadcity university,ibadan,oyo state,nigeria",Oct-2004,Sep-2009,4.2,5,law,LLB,Second class upper,Secreatry,,2895
725,"Imo State University, Owerri",Apr-2004,Nov-2008,3.86,5,Law,LLB,Second class upper,Real Estate,,5176
789,University of Benin,Sep-2000,Oct-2006,2.56,4,LAW,LLB,Second class lower,Consulting,,5169
892,"Madonna University, Anambra State",Sep-2003,Aug-2008,3,5,Law,LLB,Second class lower,NGO,,5379
973,University of Lagos,Dec-1997,Jun-2003,3.2,5,Law,LLB,Second class lower,NGO,,4750
1118,Abia State University Uturu,Nov-1998,Apr-2003,2:08,4:00,LL.B(Hons),LLB,Second class lower,Management,,155
1186,ESUT,Jan-2007,Dec-2012,2.98,5,Law,LLB,Second class lower,NGO,,1876
1469,Rivers State University of Science and Technology,Jan-2003,Nov-2009,2.7,5,Law,LLB,Second class lower,NGO,,1521
1916,"Imo State University, Owerri",Jan-2006,Sep-2011,2.8,5,Law,LLB,Second class lower,NGO,,5787
2071,UNIVERSITY OF BENIN,Oct-2000,Sep-2006,,,LAW,LLB,,NGO,,407
2072,Nigerian Law School,Jul-2007,Mar-2008,,,Bar Final,LLB,,Banking,,407
2073,"Northumbria University, Newcastle",Oct-2008,Jan-2010,,,International Commercial Law LLM,LLB,,Banking,,407
2157,RIVER STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY,Aug-2005,Nov-2010,,,Law,LLB,Law,NGO,,4155
2158,RIVER STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY,Aug-2005,Nov-2010,,,Law,LLB,Law,NGO,,4155
2225,Rivers State of University of Science and Technology,Nov-2003,Jun-2007,,,Law,LLB,,NGO,,4659
2386,Obafemi Awolowo University,Oct-2005,Oct-2010,,,Law,LLB,2nd Class Upper,NGO,,2080
2741,Ahmadu Bello University,April 2015,April 2017,,,Telecommunication Engineering,Msc,,,Development of a Modified Handover Decision Algorithm for Inter-Femtocell Handovers in Long Term Evo,4695
41,"University of Huddersfield, United Kingdom",Oct-2010,Oct-2011,55,100,Law,MA,Second Lower,Advertising,,2446
42,"University of Huddersfield, United Kingdom",Oct-2010,Oct-2011,55,100,Law,MA,Second Lower,Advertising,,2446
150,ESSEC DOUALA,Jan-1935,Jan-1935,d e s,,,MA,Third Class,Marketing,,1032
151,ESSEC DOUALA,Jan-1935,Jan-1935,d e s,,,MA,Third Class,Marketing,,1032
167,"University of Ibadan, Nigeria",Aug-2007,Dec-2009,,,Peace and Conflict Studies,MA,Second Upper,NGO,,171
202,"AMBO,ETHIOPIA",Oct-2006,Aug-2008,3.41,4,Coopertive management,MA,Third Class,Management,,5974
287,"Cheikh Anta Diop,Dakar",Oct-2000,Mar-2008,Not a,Not a,English,MA,Pass,Education,,763
363,UNIVERSITY OF LESOTHO,Aug-2000,May-2006,,,DIPLOMA IN BUSSINESS MANAGEMENT,MA,Third Class,Finance,,498
500,"Ball State University, Indiana, USA",Jan-1983,Dec-1984,"3,58",4,Industrial Education/Educational Administration,MA,First class,HR,,2172
507,University of Dodoma,Aug-2009,Nov-2011,4.9,5,Kiswahili Literature,MA,First class,Education,,4776
609,"INSTITUT SUPERIEUR D'INFORMATIQUE (ISI), SENEGAL",Nov-2010,Aug-2011,15,20,RESEAUX INFORMATIQUES,MA,First class,Telecoms,,5882
610,"INSTITUT SUPERIEUR D'INFORMATIQUE (ISI), SENEGAL",Oct-2011,Oct-2012,14,20,RESEAUX INFORMATIQUES,MA,Second class upper,Telecoms,,5882
614,Sidi Mohamed Bin Abdellah University,Oct-2009,Jul-2011,3,12,"Applid Linguistics, Siciolinguistics, Media & Communications, etc.",MA,First class,Education,,3274
625,8MAI45 GUELMA ALGERIA,Nov-2006,Jun-2011,21,2,TELECOMMUNICATIONS SYSTEMS,MA,First class,Telecoms,,3189
1121,Aberdeen College of accountancy,Feb-1954,Feb-1952,,,Mechanical engineering,MA,,Medical,,
1122,Aberdeen College of accountancy,Feb-1954,Feb-1952,,,Mechanical engineering,MA,,Medical,,4392
2061,University of Hertfordshire,Aug-2009,Nov-2010,,,Human Resource Management & Employment Relations,MA,,HR,,188
2453,UNIVERSITY OF PORTHARCOURT,May-2009,Feb-2012,,,Education,MA,POSTGRADUATE DIPLOMA,Education,,3581
152,SUP'INFO Dakar,Oct-2011,Oct-2012,DTS,in 20,MBA,MBA,First Class,Advertising,,196
169,Cambridge International College,Jan-2006,May-2010,Merit,,Human Resources Management,MBA,Second Upper,HR,,5153
473,"ESUT, Enugu",May-2008,Dec-2010,3.335,5,Banking and Finance,MBA,Pass,Finance,,1628
268,"Obafemi Awolowo University, Nigeria",Apr-2010,Apr-2012,3.9,7,Human Resources Management,MBA,Second Upper,HR,,4438
260,University Of Nigeria Enugu Campus,Dec-2008,Jun-2010,3.62,5,Business Management,MBA,Second Upper,Marketing,,200
256,University of Lagos,Sep-2009,Dec-2011,3.21,5,Managerial Psychology,MBA,Second Lower,Management,,559
280,University of Lagos,Sep-2009,May-2011,2.7,4,Managerial Psychology,MBA,Second Lower,HR,,289
306,NATIONAL OPEN UNIVERSITY OF NIGERIA,Mar-2006,Sep-2010,4.I6,5,PUBLIC ADMINISTRATION AND MANAGEMENT,MBA,Second Upper,HR,,4263
305,NATIONAL OPEN UNIVERSITY OF NIGERIA,Mar-2006,Sep-2010,4.I6,5,PUBLIC ADMINISTRATION AND MANAGEMENT,MBA,Second Upper,HR,,4263
307,NATIONAL OPEN UNIVERSITY OF NIGERIA,Mar-2006,Sep-2010,4.I6,5,PUBLIC ADMINISTRATION AND MANAGEMENT,MBA,Second Upper,HR,,4263
308,NATIONAL OPEN UNIVERSITY OF NIGERIA,Mar-2006,Sep-2010,4.I6,5,PUBLIC ADMINISTRATION AND MANAGEMENT,MBA,Second Upper,HR,,4263
333,"Amity  University, India",Aug-2010,Jun-2012,6.9,8,MBA in International Businessy,MBA,Second Upper,HR,,6031
336,Institute of Chartered Accountants Ghana,May-2007,Nov-2012,,,ICA(GH) Professional Part 3,MBA,Second Upper,Finance,,1834
339,university of wales trinity saint david,Sep-2009,Feb-2011,,,human resource management,MBA,Second Upper,HR,,2107
349,Cardiff University,Sep-2006,Sep-2007,3.5,5,Business Administration,MBA,Second Upper,Consulting,,3026
357,Amity University,Jul-2010,Jul-2012,,,International Business,MBA,Second Upper,HR,,5561
364,KNUST,Sep-2000,Dec-2007,69.56,100,MBA FINANCE,MBA,Second Upper,Banking,,5229
365,KNUST,Sep-2000,Dec-2007,69.56,100,MBA FINANCE,MBA,Second Upper,Banking,,5229
443,MAKERERE UNIVERTSITY BUSINESS SCHOOL,Aug-2009,Jan-2013,3.46,4,MASTERS IN BUSINESS ADMINISTRATION,MBA,Second class upper,IT-Project,,4084
499,united states international university,Oct-2008,Sep-2010,3.41,4,strategic management,MBA,Second class upper,Consulting,,4160
506,MBA in Human Resources Management,Oct-2008,Sep-2010,3.69,4,HR Management; Analytical Accounting; Marketing; Organizational Finance;Operation Management; Corpor,MBA,First class,HR,,3567
511,university of madagascar,Jan-2002,Dec-2004,2,1,economics,MBA,First class,Finance,,1066
557,University of Lagos,Apr-1999,Jul-2001,3.7,5,MBA - Management,MBA,Second class upper,HR,,2778
564,University of Calabar,Feb-2006,May-2007,2.8,4,Business Administration,MBA,Second class upper,Consulting,,5056
565,University of Calabar,Feb-2006,May-2007,2.8,4,Business Administration,MBA,Second class upper,Consulting,,5056
566,University of Calabar,Feb-2006,May-2007,2.8,4,Business Administration,MBA,Second class upper,Consulting,,5056
623,Kwame Nkrumah University of Science and Technology,Aug-2009,Nov-2011,2nd C,2nd C,Business Administration,MBA,Second class upper,Finance,,3454
626,national open university of nigeria,Oct-2006,Sep-2010,4.19,5,public administration,MBA,Second class upper,Marketing,,2915
627,national open university of nigeria,Oct-2006,Sep-2010,4.19,5,public administration,MBA,Second class upper,Marketing,,2915
752,University of Wales,Jan-2009,Jul-2010,3.2,5,Management,MBA,Second class lower,Management,,1378
897,visveswaraya Technological University,Sep-2008,Aug-2010,68,100,Master of Business Administration,MBA,First class,HR,,5499
915,"CEU Business School, Budapest, Hungary",Sep-2012,Jul-2013,3.2,4,Business Administration,MBA,Second class upper,Management,,1292
959,Himachal Pardesh University shimla,Jun-2010,Jul-2012,2173,2800,Master of business administration,MBA,First class,Finance,,3041
1076,University of Maiduguri,Jun-2009,May-2011,80%,100%,Marketing (MBA),MBA,First class,Marketing,,1083
1098,University of Leicester,May-2012,Apr-2015,0,0,Investment,MBA,Pass,Management,,5488
2199,National open University of Nigeria,Aug-2007,Oct-2008,,,Human Anatomy,MBA,,Medical,,2746
2267,"University of Lagos, Akoka, Nigeria",Sep-1999,Nov-2000,,,Business Administration,MBA,,Management,,2422
2281,"University Of Port Harcourt, Choba, Rivers State.",Nov-2008,Sep-2012,,,Accounting,MBA,Merit,Finance,,1830
2286,"Ladoke Akintola Univerity of Technology, Ogbomosho",Mar-2008,Aug-2009,,,Finance,MBA,Second class Upper,Finance,,1331
2331,National Open University of Nigeria,Jul-2012,Dec-2015,,,Business Administration,MBA,In View,Consulting,,3723
2429,UNIVERSITY OF LAGOS,Nov-2011,Apr-2014,,, Production and operation Management,MBA,2.2,Logistics,,4844
2478,University of Calabar,Nov-2006,Sep-2008,,,Business Admin,MBA,merit,Finance,,2568
2577,Animal Production And Health,Oct-1951,Sep-1951,,,Animal Production And Health,MBA,zz,Finance,,897
2611,NATIONAL OPEN UNIVERSITY OF NIGERIA,Dec-2013,Feb-2015,,,BUSINESS ADMINISTRATION,MBA,3,Management,,3857
