State,Country,DOB,Sex,MaritalStatus,RegDate,advertmeans,yr_exp,no,Experience,Specialization,Courselevel
NULL,NULL,,NULL,NULL,2015-03-06 00:00:00,Facebook,0,962,0,Management,HND
NULL,NULL,,NULL,NULL,2015-03-06 00:00:00,Facebook,0,5151,0,Management,HND
Lagos,Nigeria,29,Female,NULL,2015-03-06 00:00:00,Facebook,0,2310,0,Management,HND
NULL,NULL,,NULL,NULL,2015-03-06 00:00:00,Google search,0,2961,0,Management,HND
NULL,NULL,,NULL,NULL,2015-03-06 00:00:00,Google ads,0,1685,0,Management,HND
NULL,NULL,,NULL,NULL,2015-03-06 00:00:00,A friend,0,4457,0,Management,HND
Abia,NULL,29,Female,NULL,2015-03-06 00:00:00,Google search,0,3346,0,Management,HND
NULL,NULL,,NULL,NULL,2015-03-06 00:00:00,A friend,0,5517,0,Management,HND
NULL,NULL,,NULL,NULL,2015-03-07 00:00:00,Google search,0,2949,0,Management,HND
NULL,India,51,Male,NULL,2015-03-07 00:00:00,,0,552,0,Management,HND
NULL,NULL,,NULL,NULL,2015-03-07 00:00:00,Google search,0,5714,0,Management,HND
Lagos,NULL,33,Female,NULL,2015-03-08 00:00:00,Google ads,0,164,0,Management,HND
NULL,NULL,,NULL,NULL,2015-03-08 00:00:00,Newspaper Ads,0,3553,0,Management,HND
Rivers State,Nigeria,32,Male,NULL,2015-03-09 00:00:00,A friend,0,4340,0,Management,HND
NULL,Nigeria,29,Male,NULL,2015-03-09 00:00:00,,0,1841,0,Management,HND
NULL,NULL,,NULL,NULL,2015-03-09 00:00:00,Referral,0,4854,0,Management,HND
NULL,NULL,,NULL,NULL,2015-03-10 00:00:00,Google ads,0,433,0,Management,HND
NULL,NULL,,NULL,NULL,2015-03-10 00:00:00,Career Fairs,0,4839,0,Management,HND
NULL,NULL,,NULL,NULL,2015-03-11 00:00:00,Google search,0,3220,0,Management,HND
NULL,Nigeria,29,Female,NULL,2015-03-11 00:00:00,,0,1495,0,Management,HND
NULL,NULL,,NULL,NULL,2015-03-11 00:00:00,A friend,0,5282,0,Management,HND
NULL,NULL,,NULL,NULL,2015-03-12 00:00:00,Letters,0,3258,0,Management,HND
NULL,NULL,,NULL,NULL,2015-03-12 00:00:00,Letters,0,1471,0,Management,HND
NULL,Nigeria,26,Male,NULL,2015-03-12 00:00:00,,0,1258,0,Management,HND
Lagos,Nigeria,29,Male,Single,2015-03-12 00:00:00,Google ads,0,1551,2,Construction,Msc
NULL,NULL,,NULL,NULL,2015-03-12 00:00:00,Poster at training facilities,0,1480,0,Construction,Msc
NULL,NULL,,NULL,NULL,2015-03-13 00:00:00,Email,0,1137,0,Construction,Msc
NULL,NULL,,NULL,NULL,2015-03-13 00:00:00,Email,0,6020,0,Construction,Msc
NULL,NULL,,NULL,NULL,2015-03-13 00:00:00,A friend,0,4703,0,Construction,Msc
NULL,NULL,,NULL,NULL,2015-03-15 00:00:00,Google search,0,324,0,Construction,Msc
"Nanka, Anambra, Nigeria",NULL,32,Male,NULL,2015-03-16 00:00:00,Facebook,0,3223,0,Construction,Msc
NULL,NULL,,NULL,NULL,2015-03-16 00:00:00,Google search,0,3502,0,Construction,Msc
lagos,Nigeria,28,Male,NULL,2015-03-16 00:00:00,Google search,0,1224,0,Construction,Msc
NULL,NULL,,NULL,NULL,2015-03-16 00:00:00,Email,0,5021,0,Construction,Msc
NULL,NULL,,NULL,NULL,2015-03-16 00:00:00,Facebook,0,6168,0,Construction,Msc
NULL,NULL,,NULL,NULL,2015-03-17 00:00:00,Google search,0,2940,0,Construction,Msc
NULL,NULL,,NULL,NULL,2015-03-17 00:00:00,Facebook,0,1306,0,Construction,Msc
NULL,NULL,,NULL,NULL,2015-03-17 00:00:00,Careergong marketer,0,3506,2,IT-Software,Msc
OYO,Nigeria,32,Female,Single,2015-03-18 00:00:00,,0,6152,4,Banking,Bsc
NULL,NULL,,NULL,NULL,2015-03-18 00:00:00,A friend,0,2472,0,Banking,Bsc
NULL,NULL,,NULL,NULL,2015-03-18 00:00:00,Poster on streets,0,2363,0,Banking,Bsc
lagos,Nigeria,40,Male,Married,2015-03-18 00:00:00,Email,0,1600,4,Finance,OND
Rivers,NULL,30,Female,NULL,2015-03-18 00:00:00,Church,0,2429,0,Finance,OND
Rivers,Nigeria,32,Male,Single,2015-03-19 00:00:00,Email,0,3978,4,Engineering,Msc
NULL,NULL,,NULL,NULL,2015-03-19 00:00:00,Google search,0,347,0,Engineering,Msc
NULL,NULL,,NULL,NULL,2015-03-19 00:00:00,Facebook,0,3891,0,Engineering,Msc
NULL,NULL,,NULL,NULL,2015-03-20 00:00:00,Letters,0,1720,0,Engineering,Msc
NULL,NULL,,NULL,NULL,2015-03-20 00:00:00,A friend,0,2548,7,Banking,MBA
NULL,Nigeria,31,Male,NULL,2015-03-22 00:00:00,,0,2699,0,Banking,Msc
NULL,Pakistan,31,Male,NULL,2015-03-22 00:00:00,,0,4700,0,Banking,Msc
NULL,NULL,,NULL,NULL,2015-03-23 00:00:00,Google search,0,1112,0,Banking,Msc
NULL,NULL,,NULL,NULL,2015-03-23 00:00:00,Jobs Fairs,0,2747,0,Banking,Msc
NULL,NULL,,NULL,NULL,2015-03-24 00:00:00,Careergong marketer,0,814,0,Banking,Msc
NULL,NULL,,NULL,NULL,2015-03-25 00:00:00,Facebook,0,2479,0,Banking,Msc
NULL,NULL,,NULL,NULL,2015-03-25 00:00:00,Jobs Fairs,0,3278,0,Banking,Msc
Anambra State,Nigeria,31,Female,Single,2015-03-25 00:00:00,A friend,0,1294,1,Consulting,Bsc
Lagos,NULL,43,Male,NULL,2015-03-26 00:00:00,Google search,0,712,0,Consulting,Bsc
NULL,Nigeria,29,Male,NULL,2015-03-26 00:00:00,,0,3275,0,Consulting,Bsc
NULL,NULL,,NULL,NULL,2015-03-26 00:00:00,A friend,0,4161,0,Consulting,Bsc
NULL,NULL,,NULL,NULL,2015-03-26 00:00:00,A friend,0,4604,1,Engineering,B.Eng
Kaduna,NULL,53,Male,NULL,2015-03-27 00:00:00,Facebook,0,3164,0,Engineering,B.Eng
lagos,Nigeria,31,Female,NULL,2015-03-28 00:00:00,A friend,0,3154,0,Engineering,B.Eng
NULL,NULL,,NULL,NULL,2015-03-30 00:00:00,Careergong marketer,0,3727,0,Engineering,B.Eng
NULL,Nigeria,31,Male,NULL,2015-03-30 00:00:00,,0,508,0,Engineering,B.Eng
NULL,NULL,,NULL,NULL,2015-04-01 00:00:00,Jobs Fairs,0,3877,0,Engineering,B.Eng
NULL,NULL,,NULL,NULL,2015-04-02 00:00:00,Google search,0,666,0,Engineering,B.Eng
RIVERS STATE,Nigeria,34,Male,NULL,2015-04-02 00:00:00,Google search,0,2876,0,Engineering,B.Eng
Lagos,NULL,24,Male,NULL,2015-04-04 00:00:00,Google search,0,2911,0,Engineering,B.Eng
NULL,NULL,,NULL,NULL,2015-04-06 00:00:00,A friend,0,3293,0,Engineering,B.Eng
Rivers State,Nigeria,29,Male,Single,2015-04-07 00:00:00,Careergong marketer,0,5898,0,Engineering,B.Eng
NULL,NULL,,NULL,NULL,2015-04-08 00:00:00,Careergong marketer,0,5853,0,Engineering,B.Eng
NULL,NULL,,NULL,NULL,2015-04-09 00:00:00,Google search,0,4077,0,Engineering,B.Eng
NULL,NULL,,NULL,NULL,2015-04-09 00:00:00,Jobs Fairs,0,4609,0,Engineering,B.Eng
NULL,NULL,,NULL,NULL,2015-04-09 00:00:00,A friend,0,2594,0,Engineering,B.Eng
NULL,NULL,,NULL,NULL,2015-04-10 00:00:00,A friend,0,503,0,Engineering,B.Eng
Rivers,Nigeria,46,Male,Single,2015-04-12 00:00:00,Careergong marketer,0,967,0,Engineering,B.Eng
NULL,NULL,,NULL,NULL,2015-04-14 00:00:00,A friend,0,3664,0,Engineering,B.Eng
NULL,NULL,,NULL,NULL,2015-04-14 00:00:00,Google search,0,2992,0,Engineering,B.Eng
NULL,NULL,,NULL,NULL,2015-04-14 00:00:00,A friend,0,4148,0,Engineering,B.Eng
Imo,Nigeria,28,Female,NULL,2015-04-15 00:00:00,A friend,0,915,0,Engineering,B.Eng
NULL,NULL,,NULL,NULL,2015-04-15 00:00:00,Google search,0,2867,0,Engineering,B.Eng
NULL,NULL,,NULL,NULL,2015-04-15 00:00:00,A friend,0,2795,0,Engineering,B.Eng
NULL,Nigeria,29,Male,NULL,2015-04-15 00:00:00,,0,1144,0,Engineering,B.Eng
NULL,NULL,,NULL,NULL,2015-04-16 00:00:00,A friend,0,2786,0,Engineering,B.Eng
NULL,NULL,,NULL,NULL,2015-04-16 00:00:00,Email,0,5951,0,Engineering,B.Eng
NULL,NULL,,NULL,NULL,2015-04-16 00:00:00,Facebook,0,801,0,Engineering,B.Eng
NULL,NULL,,NULL,NULL,2015-04-17 00:00:00,Google search,0,2866,0,Engineering,B.Eng
NULL,NULL,,NULL,NULL,2015-04-17 00:00:00,A friend,0,3909,0,Engineering,B.Eng
NULL,Philippines,63,Male,NULL,2015-04-17 00:00:00,,0,3669,0,Engineering,B.Eng
NULL,NULL,,NULL,NULL,2015-04-18 00:00:00,Google search,0,1421,0,Engineering,B.Eng
NULL,NULL,,NULL,NULL,2015-04-18 00:00:00,Google search,0,3616,0,Engineering,B.Eng
NULL,NULL,,NULL,NULL,2015-04-18 00:00:00,A friend,0,1662,0,Engineering,B.Eng
NULL,Nigeria,25,Female,NULL,2015-04-20 00:00:00,,0,3987,0,Engineering,B.Eng
NULL,NULL,,NULL,NULL,2015-04-22 00:00:00,Careergong marketer,0,1435,0,Engineering,B.Eng
NULL,NULL,,NULL,NULL,2015-04-22 00:00:00,Email,0,3515,0,Engineering,B.Eng
NULL,NULL,,NULL,NULL,2015-04-23 00:00:00,Facebook,0,4886,0,Engineering,B.Eng
NULL,NULL,,NULL,NULL,2015-04-24 00:00:00,Email,0,2905,0,Engineering,B.Eng
NULL,NULL,,NULL,NULL,2015-04-25 00:00:00,A friend,0,1128,0,Engineering,B.Eng
NULL,Nigeria,26,Female,NULL,2015-04-26 00:00:00,,0,3649,0,Engineering,B.Eng
NULL,NULL,,NULL,NULL,2015-04-28 00:00:00,Google ads,0,3859,0,Engineering,B.Eng
Ogun,NULL,31,Male,NULL,2015-04-28 00:00:00,Careergong marketer,0,3518,0,Engineering,B.Eng
NULL,NULL,,NULL,NULL,2015-04-29 00:00:00,Careergong marketer,0,1191,0,Engineering,B.Eng
NULL,NULL,,NULL,NULL,2015-04-29 00:00:00,A friend,0,4228,0,Engineering,B.Eng
NULL,NULL,,NULL,NULL,2015-04-29 00:00:00,A friend,0,2730,0,Finance,Bsc
NULL,NULL,,NULL,NULL,2015-04-30 00:00:00,Careergong marketer,0,5991,0,Finance,Bsc
NULL,NULL,,NULL,NULL,2015-05-01 00:00:00,Letters,0,5878,0,Finance,Bsc
NULL,NULL,,NULL,NULL,2015-05-02 00:00:00,A friend,0,5893,0,Finance,Bsc
NULL,NULL,,NULL,NULL,2015-05-02 00:00:00,Google ads,0,5521,0,Finance,Bsc
NULL,NULL,,NULL,NULL,2015-05-03 00:00:00,A friend,0,516,0,Finance,Bsc
NULL,NULL,,NULL,NULL,2015-05-03 00:00:00,Conferences,0,2912,0,Finance,Bsc
lagos,Nigeria,43,Male,Married,2015-05-04 00:00:00,Facebook,0,338,11,HR,MBA
NULL,NULL,,NULL,NULL,2015-05-04 00:00:00,Newspaper article,0,730,0,HR,MBA
NULL,NULL,,NULL,NULL,2015-05-04 00:00:00,Newspaper article,0,2579,0,HR,MBA
NULL,NULL,,NULL,NULL,2015-05-04 00:00:00,Newspaper article,0,4049,0,HR,MBA
NULL,NULL,,NULL,NULL,2015-05-04 00:00:00,Poster at training facilities,0,2553,0,HR,MBA
NULL,NULL,,NULL,NULL,2015-05-04 00:00:00,Conferences,0,3316,0,HR,MBA
NULL,NULL,,NULL,NULL,2015-05-04 00:00:00,Poster at Cyber Cafe,0,4096,0,HR,MBA
NULL,NULL,,NULL,NULL,2015-05-04 00:00:00,Newspaper article,0,4549,0,HR,MBA
NULL,NULL,,NULL,NULL,2015-05-04 00:00:00,Poster at training facilities,0,419,0,HR,MBA
NULL,NULL,,NULL,NULL,2015-05-04 00:00:00,Poster at training facilities,0,2394,0,HR,MBA
NULL,NULL,,NULL,NULL,2015-05-04 00:00:00,Conferences,0,4134,0,HR,MBA
Rivers State,Nigeria,,NULL,NULL,2015-05-04 00:00:00,Poster on streets,0,1987,0,HR,MBA
Sokoto,NULL,24,Female,NULL,2015-05-05 00:00:00,Radio,0,5657,0,HR,MBA
NULL,NULL,,NULL,NULL,2015-05-05 00:00:00,A friend,0,3161,0,HR,MBA
Lagos,NULL,33,Female,NULL,2015-05-06 00:00:00,Careergong marketer,0,1679,0,HR,MBA
Rivers State,Nigeria,38,Female,Single,2015-05-06 00:00:00,A friend,0,1171,0,HR,MBA
NULL,NULL,,NULL,NULL,2015-05-09 00:00:00,Poster on streets,0,966,0,HR,MBA
Rivers,NULL,38,Male,NULL,2015-05-09 00:00:00,Google search,0,4624,0,HR,MBA
NULL,NULL,,NULL,NULL,2015-05-11 00:00:00,Careergong marketer,0,2621,0,HR,MBA
NULL,NULL,,NULL,NULL,2015-05-11 00:00:00,Google search,0,5199,0,HR,MBA
NULL,NULL,,NULL,NULL,2015-05-12 00:00:00,Google search,0,4494,0,HR,MBA
Lagos,Nigeria,38,Male,Single,2015-05-13 00:00:00,Jobs Fairs,0,5597,6,Oil &amp; Gas,Bsc
Rivers,NULL,27,Male,NULL,2015-05-13 00:00:00,Careergong marketer,0,1938,0,Media,Bsc
Lagos,Nigeria,29,Male,Single,2015-05-14 00:00:00,Jobs Fairs,0,222,3,Finance,Bsc
NULL,NULL,,NULL,NULL,2015-05-14 00:00:00,Telephon,0,4831,0,Finance,Bsc
NULL,NULL,,NULL,NULL,2015-05-15 00:00:00,Career Fairs,0,1590,0,Finance,Bsc
NULL,NULL,,NULL,NULL,2015-05-15 00:00:00,Referral,0,1404,0,Finance,Bsc
Lagos,NULL,3,Male,NULL,2015-05-17 00:00:00,Google search,0,5328,0,Finance,Bsc
NULL,NULL,,NULL,NULL,2015-05-19 00:00:00,Google search,0,2170,0,Finance,Bsc
NULL,NULL,,NULL,NULL,2015-05-20 00:00:00,Career Fairs,0,5180,0,Finance,Bsc
NULL,NULL,,NULL,NULL,2015-05-20 00:00:00,A friend,0,5131,0,Finance,Bsc
NULL,NULL,,NULL,NULL,2015-05-21 00:00:00,A friend,0,2753,0,Finance,Bsc
NULL,NULL,,NULL,NULL,2015-05-21 00:00:00,A friend,0,3198,0,Finance,Bsc
Lagos,NULL,28,Male,NULL,2015-05-21 00:00:00,Careergong marketer,0,3698,0,Finance,Bsc
Enugu,NULL,31,Female,NULL,2015-05-24 00:00:00,Google search,0,1743,0,Finance,Bsc
Rivers,NULL,28,Male,NULL,2015-05-25 00:00:00,Church,0,4683,0,Finance,Bsc
NULL,NULL,,NULL,NULL,2015-05-25 00:00:00,A friend,0,4132,0,Finance,Bsc
NULL,NULL,,NULL,NULL,2015-05-25 00:00:00,Careergong marketer,0,2275,0,Finance,Bsc
Abia,NULL,33,Male,NULL,2015-05-26 00:00:00,Facebook,0,606,0,Finance,Bsc
NULL,NULL,,NULL,NULL,2015-05-26 00:00:00,Google search,0,369,0,Finance,Bsc
NULL,NULL,,NULL,NULL,2015-06-01 00:00:00,A friend,0,1384,0,Finance,Bsc
NULL,NULL,,NULL,NULL,2015-06-01 00:00:00,Google search,0,3310,0,Finance,Bsc
Lagos,Nigeria,25,Male,Single,2015-06-04 00:00:00,Google search,0,3991,2,Engineering,MBA
Rivers,Nigeria,31,Male,NULL,2015-06-08 00:00:00,Google search,0,6026,0,Engineering,MBA
NULL,NULL,,NULL,NULL,2015-06-10 00:00:00,Jobs Fairs,0,2392,0,Engineering,MBA
Rivers,NULL,31,Male,NULL,2015-06-14 00:00:00,Careergong marketer,0,3406,0,Engineering,MBA
NULL,NULL,,NULL,NULL,2015-06-16 00:00:00,Google search,0,4267,0,Engineering,MBA
NULL,NULL,,NULL,NULL,2015-06-16 00:00:00,Google ads,0,4474,0,Engineering,MBA
NULL,NULL,,NULL,NULL,2015-06-17 00:00:00,Email,0,247,0,Engineering,MBA
NULL,NULL,,NULL,NULL,2015-06-18 00:00:00,Radio,0,4443,0,Engineering,MBA
NULL,NULL,,NULL,NULL,2015-06-19 00:00:00,Newspaper article,0,5393,0,Engineering,MBA
NULL,NULL,,NULL,NULL,2015-06-19 00:00:00,Google ads,0,5293,0,Engineering,MBA
NULL,NULL,,NULL,NULL,2015-06-19 00:00:00,Newspaper Ads,0,4121,0,Engineering,MBA
RIVERS,Nigeria,32,Male,NULL,2015-06-22 00:00:00,Jobs Fairs,0,2134,0,Engineering,B.Eng
NULL,NULL,,NULL,NULL,2015-06-24 00:00:00,A friend,0,4821,0,Engineering,B.Eng
NULL,NULL,,NULL,NULL,2015-06-26 00:00:00,A friend,0,4946,1,Engineering,Msc
NULL,NULL,,NULL,NULL,2015-06-27 00:00:00,Google search,0,540,0,Engineering,Msc
NULL,NULL,,NULL,NULL,2015-06-29 00:00:00,A friend,0,6215,0,Engineering,Msc
NULL,NULL,,NULL,NULL,2015-06-30 00:00:00,Jobs Fairs,0,6177,0,Engineering,Msc
NULL,NULL,,NULL,NULL,2015-06-30 00:00:00,Google search,0,5876,0,Engineering,Msc
NULL,NULL,,NULL,NULL,2015-07-03 00:00:00,Poster on streets,0,3098,0,Engineering,Msc
NULL,NULL,,NULL,NULL,2015-07-07 00:00:00,Google ads,0,2078,0,Engineering,Msc
NULL,NULL,,NULL,NULL,2015-07-08 00:00:00,Poster on streets,0,1061,0,Engineering,Msc
NULL,NULL,,NULL,NULL,2015-07-09 00:00:00,Facebook,0,5186,0,Engineering,Msc
NULL,NULL,,NULL,NULL,2015-07-09 00:00:00,Careergong marketer,0,2669,0,Engineering,Msc
NULL,NULL,,NULL,NULL,2015-07-09 00:00:00,Google ads,0,5036,0,Engineering,Msc
Lagos,NULL,28,Female,NULL,2015-07-09 00:00:00,Google search,0,6053,0,Engineering,Msc
NULL,NULL,,NULL,NULL,2015-07-10 00:00:00,Careergong marketer,0,3790,0,Engineering,Msc
NULL,NULL,,NULL,NULL,2015-07-10 00:00:00,Google search,0,729,0,Engineering,Msc
NULL,NULL,,NULL,NULL,2015-07-12 00:00:00,Google search,0,272,0,Engineering,Msc
NULL,NULL,,Female,NULL,2015-07-13 00:00:00,NAN,0,2616,0,Engineering,Msc
NULL,NULL,,Male,NULL,2015-07-13 00:00:00,NAN,0,5051,0,Engineering,Msc
NULL,NULL,,Male,NULL,2015-07-13 00:00:00,NAN,0,3858,0,Engineering,Msc
Cross River,NULL,35,Male,NULL,2015-07-15 00:00:00,Facebook,0,5011,0,Engineering,Msc
NULL,NULL,,Male,NULL,2015-07-16 00:00:00,NAN,0,672,0,Engineering,Msc
NULL,NULL,,Male,NULL,2015-07-16 00:00:00,NAN,0,998,0,Engineering,Msc
Rivers,Nigeria,37,Female,NULL,2015-07-16 00:00:00,A friend,0,1517,0,Engineering,Msc
Rivers,Nigeria,37,Male,NULL,2015-07-16 00:00:00,A friend,0,4924,0,Engineering,Msc
CA,Russian Federation,795,Female,NULL,2015-07-16 00:00:00,Letters,0,810,0,Engineering,Msc
NULL,NULL,,Male,NULL,2015-07-16 00:00:00,NAN,0,3007,0,Engineering,Msc
NULL,NULL,,Female,NULL,2015-07-17 00:00:00,NAN,0,1734,0,Engineering,Msc
NULL,NULL,,Male,NULL,2015-07-18 00:00:00,NAN,0,1161,0,Engineering,Msc
NULL,NULL,,Female,NULL,2015-07-18 00:00:00,NAN,0,3270,0,Engineering,Msc
NULL,NULL,,Female,NULL,2015-07-21 00:00:00,NAN,0,879,0,Engineering,Msc
NULL,NULL,,Male,NULL,2015-07-21 00:00:00,NAN,0,4807,0,Engineering,Msc
NULL,NULL,,Male,NULL,2015-07-22 00:00:00,NAN,0,904,0,Engineering,Msc
NULL,NULL,,Male,NULL,2015-07-22 00:00:00,NAN,0,1095,0,Engineering,Msc
NULL,NULL,,Male,NULL,2015-07-22 00:00:00,NAN,0,4307,0,Engineering,Msc
NULL,NULL,,Male,NULL,2015-07-22 00:00:00,NAN,0,4082,0,Engineering,Msc
NULL,NULL,,Male,NULL,2015-07-22 00:00:00,NAN,0,1067,0,Engineering,Msc
NULL,NULL,,Male,NULL,2015-07-22 00:00:00,NAN,0,2827,0,Engineering,Msc
NULL,NULL,,Male,NULL,2015-07-22 00:00:00,NAN,0,4306,0,Engineering,Msc
NULL,NULL,,Male,NULL,2015-07-22 00:00:00,NAN,0,5584,0,Engineering,Msc
NULL,NULL,,Male,NULL,2015-07-22 00:00:00,NAN,0,4633,0,Engineering,Msc
NULL,NULL,,Male,NULL,2015-07-22 00:00:00,NAN,0,3526,0,Engineering,Msc
NULL,NULL,,Male,NULL,2015-07-22 00:00:00,NAN,0,4685,0,Engineering,Msc
NULL,NULL,,Male,NULL,2015-07-22 00:00:00,NAN,0,5588,0,Engineering,Msc
NULL,NULL,,Male,NULL,2015-07-22 00:00:00,NAN,0,2033,0,Engineering,Msc
NULL,NULL,,Male,NULL,2015-07-22 00:00:00,NAN,0,1449,0,Engineering,Msc
NULL,NULL,,Male,NULL,2015-07-22 00:00:00,NAN,0,3239,0,Engineering,Msc
NULL,NULL,,Female,NULL,2015-07-22 00:00:00,NAN,0,1269,0,Engineering,Msc
NULL,NULL,,Male,NULL,2015-07-23 00:00:00,NAN,0,3800,0,Engineering,Msc
NULL,NULL,,Female,NULL,2015-07-23 00:00:00,NAN,0,5096,0,Engineering,Msc
lagos,Nigeria,32,Male,Married,2015-07-23 00:00:00,NAN,0,1340,2,Finance,Bsc
NULL,NULL,,Male,NULL,2015-07-23 00:00:00,NAN,0,3128,0,Finance,Bsc
NULL,NULL,,Female,NULL,2015-07-23 00:00:00,NAN,0,949,0,Finance,Bsc
NULL,NULL,,Male,NULL,2015-07-23 00:00:00,NAN,0,3862,0,Finance,Bsc
NULL,NULL,,Female,NULL,2015-07-23 00:00:00,NAN,0,3893,0,Finance,Bsc
NULL,NULL,,Female,NULL,2015-07-23 00:00:00,NAN,0,1871,0,Finance,Bsc
NULL,NULL,,Male,NULL,2015-07-23 00:00:00,NAN,0,4273,0,Finance,Bsc
NULL,NULL,,Male,NULL,2015-07-23 00:00:00,NAN,0,1614,0,Finance,Bsc
NULL,NULL,,Female,NULL,2015-07-23 00:00:00,NAN,0,6019,2,Secreatry,Bsc
NULL,NULL,,Male,NULL,2015-07-23 00:00:00,NAN,0,1724,0,Secreatry,Bsc
NULL,NULL,,Male,NULL,2015-07-23 00:00:00,NAN,0,2636,0,Secreatry,Bsc
NULL,NULL,,Male,NULL,2015-07-23 00:00:00,NAN,0,2034,0,Secreatry,Bsc
NULL,NULL,,Male,NULL,2015-07-23 00:00:00,NAN,0,3504,0,Secreatry,Bsc
NULL,NULL,,Male,NULL,2015-07-23 00:00:00,NAN,0,5156,0,Secreatry,Bsc
NULL,NULL,,Female,NULL,2015-07-23 00:00:00,NAN,0,2369,0,Secreatry,Bsc
NULL,NULL,,Male,NULL,2015-07-23 00:00:00,NAN,0,1900,0,Secreatry,Bsc
NULL,NULL,,Male,NULL,2015-07-23 00:00:00,NAN,0,1797,0,Secreatry,Bsc
NULL,NULL,,Male,NULL,2015-07-23 00:00:00,NAN,0,3899,0,Secreatry,Bsc
NULL,NULL,,Female,NULL,2015-07-23 00:00:00,NAN,0,5763,0,Secreatry,Bsc
NULL,NULL,,Female,NULL,2015-07-24 00:00:00,NAN,0,3579,0,Secreatry,Bsc
"FCT, Abuja",Nigeria,31,Male,NULL,2015-07-24 00:00:00,Google search,0,5248,0,Secreatry,Bsc
NULL,NULL,,Female,NULL,2015-07-24 00:00:00,NAN,0,5058,0,Secreatry,Bsc
NULL,NULL,,Female,NULL,2015-07-24 00:00:00,NAN,0,4225,0,Secreatry,Bsc
LAGOS,Nigeria,31,Male,Married,2015-07-24 00:00:00,NAN,0,566,1,Finance,Bsc
NULL,NULL,,Male,NULL,2015-07-24 00:00:00,NAN,0,4430,0,Finance,Bsc
NULL,NULL,,Female,NULL,2015-07-24 00:00:00,NAN,0,2739,0,Finance,Bsc
NULL,NULL,,Male,NULL,2015-07-24 00:00:00,NAN,0,3898,0,Finance,Bsc
NULL,NULL,,Male,NULL,2015-07-24 00:00:00,NAN,0,5126,0,Finance,Bsc
NULL,NULL,,Male,NULL,2015-07-24 00:00:00,NAN,0,1423,0,Finance,Bsc
NULL,NULL,,Male,NULL,2015-07-24 00:00:00,NAN,0,5400,0,Finance,Bsc
NULL,NULL,,Male,NULL,2015-07-24 00:00:00,NAN,0,236,0,Finance,Bsc
NULL,NULL,,Female,NULL,2015-07-24 00:00:00,NAN,0,511,0,Finance,Bsc
NULL,NULL,,Male,NULL,2015-07-24 00:00:00,NAN,0,3248,0,Finance,Bsc
NULL,NULL,,Male,NULL,2015-07-24 00:00:00,NAN,0,761,0,Finance,Bsc
Lagos,Nigeria,27,Male,NULL,2015-07-24 00:00:00,Facebook,0,5043,0,Finance,Bsc
NULL,NULL,,Male,NULL,2015-07-24 00:00:00,NAN,0,4876,0,Finance,Bsc
NULL,NULL,,Male,NULL,2015-07-24 00:00:00,NAN,0,2441,0,Finance,Bsc
NULL,NULL,,Female,NULL,2015-07-24 00:00:00,NAN,0,4328,0,Finance,Bsc
Kaduna,Nigeria,31,Male,NULL,2015-07-24 00:00:00,Facebook,0,2416,0,Finance,Bsc
Lagos,Nigeria,31,Female,Single,2015-07-24 00:00:00,NAN,0,3384,2,Secreatry,Bsc
,NULL,,Female,NULL,2015-07-24 00:00:00,Facebook,0,1348,0,Secreatry,Bsc
NULL,NULL,,Male,NULL,2015-07-24 00:00:00,NAN,0,3787,0,Secreatry,Bsc
Oyo State,Nigeria,29,Male,Single,2015-07-24 00:00:00,NAN,0,4003,0,Secreatry,Bsc
NULL,NULL,,Male,NULL,2015-07-24 00:00:00,NAN,0,3922,0,Secreatry,Bsc
Rivers,Nigeria,29,Male,Single,2015-07-24 00:00:00,NAN,0,4502,0,Oil &amp; Gas,Bsc
Lagos,Nigeria,32,Male,Single,2015-07-24 00:00:00,NAN,0,3647,0,Oil &amp; Gas,Bsc
,NULL,,Male,NULL,2015-07-24 00:00:00,Facebook,0,981,0,Oil &amp; Gas,Bsc
NULL,NULL,,Male,NULL,2015-07-24 00:00:00,NAN,0,3403,0,Oil &amp; Gas,Bsc
NULL,NULL,,Male,NULL,2015-07-24 00:00:00,NAN,0,1729,0,Oil &amp; Gas,Bsc
NULL,NULL,,Female,NULL,2015-07-24 00:00:00,NAN,0,1572,0,Oil &amp; Gas,Bsc
NULL,NULL,,Male,NULL,2015-07-25 00:00:00,NAN,0,1136,0,Oil &amp; Gas,Bsc
Kaduna ,Nigeria,29,Male,NULL,2015-07-25 00:00:00,Google ads,0,3530,0,Oil &amp; Gas,Bsc
NULL,NULL,,Female,NULL,2015-07-25 00:00:00,NAN,0,5240,0,Oil &amp; Gas,Bsc
NULL,NULL,,Male,NULL,2015-07-25 00:00:00,NAN,0,3296,0,Oil &amp; Gas,Bsc
NULL,NULL,,Female,NULL,2015-07-25 00:00:00,NAN,0,1881,0,Oil &amp; Gas,Bsc
Lagos ,Nigeria,26,Male,NULL,2015-07-25 00:00:00,Google search,0,6179,0,Oil &amp; Gas,Bsc
NULL,NULL,,Male,NULL,2015-07-25 00:00:00,NAN,0,4707,0,Oil &amp; Gas,Bsc
Akwa Ibom,Nigeria,29,Male,Single,2015-07-25 00:00:00,NAN,0,1902,1,Engineering,Bsc
NULL,NULL,,Male,NULL,2015-07-25 00:00:00,NAN,0,4880,1,IT-Hardware,Bsc
